"Player","Team","Year","Rk","Pos","Age.x","G.x","PA","AB","R","H","X2B.x","X3B.x","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB","source.x","Age.y","X","B","T","Ht","Wt","DoB","Yrs","G.y","GS","Batting","Defense","P","C","X1B","X2B.y","X3B.y","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1","source.y"
"b j ryan","BAL",2003,30,"P",27,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",27,"us US","L","L","6' 6""",230,"Dec 28, 1975","5",76,0,4,76,76,0,0,0,0,0,0,0,0,0,0,0,0,1.6,"$762,500","","data2"
"b j ryan","BAL",2004,35,"P",28,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",28,"us US","L","L","6' 6""",230,"Dec 28, 1975","6",76,0,5,76,76,0,0,0,0,0,0,0,0,0,0,0,0,3.4,"$1,275,000","","data2"
"b j ryan","BAL",2005,35,"P",29,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",29,"us US","L","L","6' 6""",230,"Dec 28, 1975","7",69,0,4,69,69,0,0,0,0,0,0,0,0,0,0,0,0,2.4,"$2,600,000","All-Star","data2"
"b j ryan","TOR",2006,31,"P",30,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",30,"us US","L","L","6' 6""",230,"Dec 28, 1975","8",65,0,6,65,65,0,0,0,0,0,0,0,0,0,0,0,0,3.6,"$4,000,000","All-Star","data2"
"b j ryan","TOR",2007,32,"P",31,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",31,"us US","L","L","6' 6""",230,"Dec 28, 1975","9",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,"$7,000,000","","data2"
"b j surhoff","BAL",2003,11,"UT",38,93,354,319,32,94,20,0,5,41,2,2,29,29,0.295,0.353,0.404,0.758,101,129,4,1,3,2,3,"data1",38,"us US","L","R","6' 1""",185,"Aug 4, 1964","17",93,82,93,49,0,0,22,0,0,0,24,0,3,27,39,10,0,0.7,"$1,000,000","","data2"
"b j surhoff","BAL",2004,10,"OF",39,100,378,343,49,106,12,1,8,50,2,0,30,46,0.309,0.365,0.42,0.785,106,144,9,1,3,1,2,"data1",39,"us US","L","R","6' 1""",185,"Aug 4, 1964","18",100,87,100,78,0,0,10,0,0,0,34,0,38,70,18,9,1,1.4,"$800,000","","data2"
"b j surhoff","BAL",2005,10,"LF",40,91,321,303,30,78,11,2,5,34,0,0,11,32,0.257,0.282,0.356,0.639,70,108,6,1,2,4,1,"data1",40,"us US","L","R","6' 1""",185,"Aug 4, 1964","19",91,75,91,76,0,0,18,0,0,0,46,0,16,60,7,12,0,-0.1,"$1,100,000","","data2"
"b j upton","TBR",2004,12,"IF",19,45,177,159,19,41,8,2,4,12,4,1,15,46,0.258,0.324,0.409,0.733,93,65,1,1,1,1,0,"data1",19,"us US","R","R","6' 3""",185,"Aug 21, 1984","1st",45,41,45,30,0,0,0,0,13,16,1,0,0,1,14,3,0,-0.1,"","","data2"
"b j upton","TBR",2006,16,"3B",21,50,189,175,20,43,5,0,1,10,11,3,13,40,0.246,0.302,0.291,0.593,56,51,1,1,0,0,0,"data1",21,"us US","R","R","6' 3""",185,"Aug 21, 1984","2",50,48,50,50,0,0,0,0,50,0,0,0,0,0,0,0,1,-0.5,"","","data2"
"b j upton","TBR",2007,7,"CF",22,129,548,474,86,142,25,1,24,82,22,8,65,154,0.3,0.386,0.508,0.894,136,241,14,4,1,4,4,"data1",22,"us US","R","R","6' 3""",185,"Aug 21, 1984","3",129,126,129,124,0,0,0,48,0,0,0,78,0,78,4,2,1,4.4,"$386,900","","data2"
"barry bonds","SFG",2003,6,"LF",38,130,550,390,111,133,22,1,45,90,7,0,148,58,0.341,0.529,0.749,1.278,231,292,7,10,0,2,61,"data1",38,"us US","L","L","6' 1""",185,"Jul 24, 1964","18",130,128,130,123,0,0,0,0,0,0,123,0,0,123,6,2,0,9.2,"$15,500,000","All-Star","data2"
"barry bonds","SFG",2004,6,"LF",39,147,617,373,129,135,27,3,45,101,6,1,232,41,0.362,0.609,0.812,1.422,263,303,5,9,0,3,120,"data1",39,"us US","L","L","6' 1""",185,"Jul 24, 1964","19",147,139,147,133,0,0,0,0,0,0,133,0,0,133,7,8,0,10.6,"$18,000,000","All-Star","data2"
"barry bonds","SFG",2005,16,"LF",40,14,52,42,8,12,1,0,5,10,0,0,9,6,0.286,0.404,0.667,1.071,174,28,0,0,0,1,3,"data1",40,"us US","L","L","6' 1""",185,"Jul 24, 1964","20",14,13,14,13,0,0,0,0,0,0,13,0,0,13,0,1,0,0.6,"$22,000,000","","data2"
"barry bonds","SFG",2006,6,"LF",41,130,493,367,74,99,23,0,26,77,3,0,115,51,0.27,0.454,0.545,0.999,156,200,9,10,0,1,38,"data1",41,"us US","L","L","6' 1""",185,"Jul 24, 1964","21",130,120,130,116,0,0,0,0,0,0,116,0,0,116,5,10,0,4,"$19,331,470","","data2"
"barry bonds","SFG",2007,6,"LF",42,126,477,340,75,94,14,0,28,66,5,0,132,54,0.276,0.48,0.565,1.045,169,192,13,3,0,2,43,"data1",42,"us US","L","L","6' 1""",185,"Jul 24, 1964","22",126,116,126,110,0,0,0,0,0,0,110,0,0,110,6,10,0,3.4,"$15,533,970","All-Star","data2"
"barry larkin","CIN",2003,4,"SS",39,70,265,241,39,68,16,1,2,18,2,0,22,32,0.282,0.345,0.382,0.726,94,92,7,1,1,0,0,"data1",39,"us US","R","R","6' 0""",185,"Apr 28, 1964","18",70,58,70,60,0,0,0,0,0,60,0,0,0,0,0,10,0,0.9,"$9,000,000","","data2"
"barry larkin","CIN",2004,4,"SS",40,111,386,346,55,100,15,3,8,44,2,0,34,39,0.289,0.352,0.419,0.771,101,145,16,1,2,3,1,"data1",40,"us US","R","R","6' 0""",185,"Apr 28, 1964","19",111,81,111,85,0,0,0,0,0,85,0,0,0,0,0,28,0,0.7,"$700,000","All-Star","data2"
"barry wesson","LAA",2003,22,"OF",26,10,11,11,2,2,0,0,1,3,1,0,0,4,0.182,0.182,0.455,0.636,62,5,0,0,0,0,0,"data1",26,"us US","R","R","6' 2""",210,"Apr 6, 1977","2",10,2,10,9,0,0,0,0,0,0,5,0,4,9,1,0,1,0,"","","data2"
"barry zito","OAK",2003,24,"P",25,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",25,"us US","L","L","6' 2""",205,"May 13, 1978","4",35,35,2,35,35,0,0,0,0,0,0,0,0,0,0,0,0,5.2,"$1,000,000","All-Star","data2"
"barry zito","OAK",2004,23,"P",26,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0,"data1",26,"us US","L","L","6' 2""",205,"May 13, 1978","5",34,34,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0,2.8,"$3,000,000","","data2"
"barry zito","OAK",2005,22,"P",27,3,7,7,0,1,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286,-23,1,0,0,0,0,0,"data1",27,"us US","L","L","6' 2""",205,"May 13, 1978","6",35,35,3,35,35,0,0,0,0,0,0,0,0,0,0,0,0,3.3,"$5,600,000","","data2"
"barry zito","OAK",2006,22,"P",28,2,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,1,0,0,"data1",28,"us US","L","L","6' 2""",205,"May 13, 1978","7",34,34,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0,4.4,"$7,900,000","All-Star","data2"
"barry zito","SFG",2007,23,"P",29,32,68,62,2,7,0,0,0,3,0,0,2,16,0.113,0.141,0.113,0.254,-33,7,0,0,4,0,0,"data1",29,"us US","L","L","6' 2""",205,"May 13, 1978","8",34,33,32,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1.8,"$10,000,000","","data2"
"bart miadich","LAA",2003,31,"P",27,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",27,"us US","R","R","6' 4""",205,"Feb 3, 1976","2",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,"","","data2"
"bartolo colon","CHW",2003,21,"P",30,2,7,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,"data1",30,"do DO","R","R","5' 11""",285,"May 24, 1973","7",34,34,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0,5,"$8,250,000","","data2"
"bartolo colon","LAA",2004,25,"P",31,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",31,"do DO","R","R","5' 11""",285,"May 24, 1973","8",34,34,3,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1.2,"$11,000,000","","data2"
"bartolo colon","LAA",2005,26,"P",32,2,3,3,0,1,0,0,0,1,0,0,0,2,0.333,0.333,0.333,0.667,81,1,0,0,0,0,0,"data1",32,"do DO","R","R","5' 11""",285,"May 24, 1973","9",33,33,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0,4,"$10,000,000","All-Star","data2"
"bartolo colon","LAA",2006,28,"P",33,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0,"data1",33,"do DO","R","R","5' 11""",285,"May 24, 1973","10",10,10,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"$14,000,000","","data2"
"bartolo colon","LAA",2007,28,"P",34,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,1,0,0,0,0,"data1",34,"do DO","R","R","5' 11""",285,"May 24, 1973","11",19,18,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,"$16,000,000","","data2"
"bartolome fortunato","NYM",2004,49,"P",29,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",29,"do DO","R","R","6' 1""",210,"Aug 24, 1974","1st",15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.3,"","","data2"
"bartolome fortunato","NYM",2006,44,"P",31,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",31,"do DO","R","R","6' 1""",210,"Aug 24, 1974","2",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,"","","data2"
"bartolome fortunato","TBR",2004,40,"P",29,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",29,"do DO","R","R","6' 1""",210,"Aug 24, 1974","1st",3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,"","","data2"
"beltran perez","WSN",2006,39,"P",24,9,7,6,0,3,0,0,0,0,0,0,1,2,0.5,0.571,0.5,1.071,187,3,0,0,0,0,0,"data1",24,"do DO","R","R","6' 2""",180,"Oct 24, 1981","1st",9,3,9,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0.6,"","","data2"
"ben broussard","CLE",2003,2,"1B",26,116,429,386,53,96,21,3,16,55,5,2,32,75,0.249,0.312,0.443,0.755,100,171,6,5,3,3,2,"data1",26,"us US","L","L","6' 2""",220,"Sep 24, 1976","2",116,101,116,114,0,0,114,0,0,0,0,0,0,0,0,4,0,0.8,"$303,000","","data2"
"ben broussard","CLE",2004,2,"1B",27,139,485,418,57,115,28,5,17,82,4,2,52,95,0.275,0.37,0.488,0.858,127,204,7,12,1,2,3,"data1",27,"us US","L","L","6' 2""",220,"Sep 24, 1976","3",139,107,139,133,0,0,133,0,0,0,0,0,0,0,0,16,2,3.1,"$324,100","","data2"
"ben broussard","CLE",2005,2,"1B",28,142,505,466,59,119,30,5,19,68,2,2,32,98,0.255,0.307,0.464,0.77,105,216,4,4,0,3,5,"data1",28,"us US","L","L","6' 2""",220,"Sep 24, 1976","4",142,114,142,138,0,0,138,0,0,0,0,0,0,0,2,16,0,1.1,"$365,000","","data2"
"ben broussard","CLE",2006,2,"1B",29,88,288,268,44,86,14,0,13,46,0,1,17,58,0.321,0.361,0.519,0.88,126,139,5,1,0,2,1,"data1",29,"us US","L","L","6' 2""",220,"Sep 24, 1976","5",88,60,88,80,0,0,80,0,0,0,0,0,0,0,0,19,1,1.4,"$2,487,500","","data2"
"ben broussard","SEA",2006,11,"DH",29,56,177,164,17,39,7,0,8,17,2,0,9,45,0.238,0.282,0.427,0.709,83,70,3,2,0,2,2,"data1",29,"us US","L","L","6' 2""",220,"Sep 24, 1976","5",56,46,56,10,0,0,10,0,0,0,0,0,0,0,45,9,0,-0.2,"","","data2"
"ben broussard","SEA",2007,10,"1B",30,99,264,240,27,66,10,0,7,29,2,0,17,50,0.275,0.33,0.404,0.734,96,97,7,4,0,3,2,"data1",30,"us US","L","L","6' 2""",220,"Sep 24, 1976","6",99,56,99,73,0,0,52,0,0,0,10,0,12,22,2,29,0,-0.5,"$3,550,000","","data2"
"ben davis","CHW",2004,1,"C",27,54,171,160,21,37,9,0,6,16,1,1,9,40,0.231,0.276,0.4,0.676,72,64,2,1,1,0,0,"data1",27,"us US","B","R","6' 4""",195,"Mar 10, 1977","7",54,44,54,53,0,53,0,0,0,0,0,0,0,0,0,1,1,0,"","","data2"
"ben davis","SEA",2003,11,"C",26,80,269,246,25,58,18,0,6,42,0,0,18,61,0.236,0.284,0.382,0.666,78,94,5,0,1,4,2,"data1",26,"us US","B","R","6' 4""",195,"Mar 10, 1977","6",80,66,80,73,0,73,0,0,0,0,0,0,0,0,1,7,0,0.8,"$1,000,000","","data2"
"ben davis","SEA",2004,22,"C",27,14,37,33,1,3,0,0,0,2,0,0,3,9,0.091,0.162,0.091,0.253,-30,3,3,0,0,1,0,"data1",27,"us US","B","R","6' 4""",195,"Mar 10, 1977","7",14,11,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,-0.6,"$1,400,000","","data2"
"ben ford","MIL",2004,41,"P",28,19,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",28,"us US","R","R","6' 7""",200,"Aug 15, 1975","3",19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,"$310,000","","data2"
"ben francisco","CLE",2007,16,"OF",25,25,66,62,10,17,5,0,3,12,0,2,3,19,0.274,0.303,0.5,0.803,107,31,2,0,0,1,0,"data1",25,"us US","R","R","6' 1""",195,"Oct 23, 1981","1st",25,14,25,19,0,0,0,0,0,0,14,0,5,19,2,5,3,0.4,"","","data2"
"ben grieve","CHC",2004,19,"OF",28,15,19,16,2,4,2,0,1,6,0,0,0,5,0.25,0.316,0.563,0.878,119,9,0,2,0,1,0,"data1",28,"us US","L","R","6' 4""",200,"May 4, 1976","8",15,2,15,4,0,0,0,0,0,0,1,0,3,4,0,12,0,0.1,"","","data2"
"ben grieve","CHC",2005,18,"LF",29,23,25,20,1,5,0,0,0,1,0,0,5,7,0.25,0.4,0.25,0.65,74,5,0,0,0,0,1,"data1",29,"us US","L","R","6' 4""",200,"May 4, 1976","9",23,1,23,1,0,0,0,0,0,0,1,0,0,1,0,22,0,0,"","","data2"
"ben grieve","MIL",2004,11,"RF",28,108,275,234,28,61,15,0,7,29,0,0,39,65,0.261,0.364,0.415,0.778,101,97,4,0,0,2,5,"data1",28,"us US","L","R","6' 4""",200,"May 4, 1976","8",108,65,108,65,0,0,0,0,0,0,0,0,65,65,1,42,0,-0.7,"$700,000","","data2"
"ben grieve","TBR",2003,10,"DH",27,55,205,165,28,38,7,0,4,17,0,0,32,41,0.23,0.371,0.345,0.716,96,57,3,6,0,2,1,"data1",27,"us US","L","R","6' 4""",200,"May 4, 1976","7",55,46,55,10,0,0,0,0,0,0,0,0,10,10,37,9,0,0.5,"$5,500,000","","data2"
"ben hendrickson","MIL",2004,27,"P",23,10,17,16,0,2,0,0,0,0,0,0,0,9,0.125,0.125,0.125,0.25,-35,2,0,0,1,0,0,"data1",23,"us US","R","R","6' 4""",190,"Feb 4, 1981","1st",10,9,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,"","","data2"
"ben hendrickson","MIL",2006,33,"P",25,4,4,3,0,0,0,0,0,0,0,0,1,3,0,0.25,0,0.25,-27,0,0,0,0,0,0,"data1",25,"us US","R","R","6' 4""",190,"Feb 4, 1981","2",4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,"","","data2"
"ben howard","MIA",2004,33,"P",25,29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,"data1",25,"us US","R","R","6' 2""",190,"Jan 15, 1979","3",31,0,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,"","","data2"
"ben howard","SDP",2003,32,"P",24,6,11,11,1,1,0,0,0,0,0,0,0,5,0.091,0.091,0.091,0.182,-50,1,0,0,0,0,0,"data1",24,"us US","R","R","6' 2""",190,"Jan 15, 1979","2",6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,"","","data2"
"ben johnson","NYM",2007,22,"OF",26,9,30,27,2,5,1,0,0,1,0,0,2,11,0.185,0.233,0.222,0.456,20,6,0,0,0,1,0,"data1",26,"us US","R","R","6' 1""",200,"Jun 18, 1981","3",9,7,9,9,0,0,0,0,0,0,5,0,4,9,0,0,0,-0.2,"","","data2"
"ben johnson","SDP",2005,17,"OF",24,31,88,75,10,16,8,1,3,13,0,2,11,23,0.213,0.31,0.467,0.777,109,35,4,0,1,1,1,"data1",24,"us US","R","R","6' 1""",200,"Jun 18, 1981","1st",31,20,31,29,0,0,0,0,0,0,13,9,11,29,0,5,0,0.2,"","","data2"
"ben johnson","SDP",2006,14,"OF",25,58,135,120,19,30,5,2,4,12,3,0,14,36,0.25,0.333,0.425,0.758,101,51,3,1,0,0,2,"data1",25,"us US","R","R","6' 1""",200,"Jun 18, 1981","2",58,28,58,43,0,0,0,0,0,0,22,17,4,43,0,12,13,0.3,"$327,500","","data2"
"ben petrick","COL",2003,26,"UT",26,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,"data1",26,"us US","R","R","6' 0""",195,"Apr 7, 1977","5",3,0,3,3,0,1,0,0,0,0,1,1,0,2,0,0,2,0.1,"","","data2"
"ben petrick","DET",2003,16,"OF",26,43,129,120,18,27,6,0,4,12,0,0,8,30,0.225,0.273,0.375,0.648,75,45,3,0,1,0,0,"data1",26,"us US","R","R","6' 0""",195,"Apr 7, 1977","5",43,28,43,40,0,6,2,0,0,0,18,14,3,32,0,5,3,0.2,"","","data2"
"ben sheets","MIL",2003,21,"P",24,33,72,66,0,5,0,0,0,2,0,0,1,35,0.076,0.09,0.076,0.165,-56,5,0,0,5,0,0,"data1",24,"us US","R","R","6' 1""",195,"Jul 18, 1978","3",34,34,33,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1.8,"$428,000","","data2"
"ben sheets","MIL",2004,21,"P",25,33,81,67,2,9,0,0,0,1,0,0,5,22,0.134,0.194,0.134,0.329,-12,9,2,0,9,0,0,"data1",25,"us US","R","R","6' 1""",195,"Jul 18, 1978","4",34,34,33,34,34,0,0,0,0,0,0,0,0,0,0,0,0,7.3,"$2,425,000","All-Star","data2"
"ben sheets","MIL",2005,23,"P",26,21,53,45,0,1,0,0,0,0,0,0,1,17,0.022,0.043,0.022,0.066,-82,1,0,0,7,0,0,"data1",26,"us US","R","R","6' 1""",195,"Jul 18, 1978","5",22,22,21,22,22,0,0,0,0,0,0,0,0,0,0,0,0,2.8,"$6,000,000","","data2"
"ben sheets","MIL",2006,26,"P",27,17,37,33,1,1,0,0,0,0,0,0,1,13,0.03,0.059,0.03,0.089,-76,1,0,0,3,0,0,"data1",27,"us US","R","R","6' 1""",195,"Jul 18, 1978","6",17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1.7,"$9,625,000","","data2"
"ben sheets","MIL",2007,22,"P",28,22,51,45,1,3,0,0,0,0,0,0,0,25,0.067,0.067,0.067,0.133,-65,3,0,0,6,0,0,"data1",28,"us US","R","R","6' 1""",195,"Jul 18, 1978","7",24,24,22,24,24,0,0,0,0,0,0,0,0,0,0,0,0,2.5,"$11,125,000","All-Star","data2"
"ben weber","CIN",2005,41,"P",35,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",35,"us US","R","R","6' 4""",185,"Nov 17, 1969","6",10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,"$600,000","","data2"
"ben weber","LAA",2003,32,"P",33,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",33,"us US","R","R","6' 4""",185,"Nov 17, 1969","4",62,0,5,62,62,0,0,0,0,0,0,0,0,0,0,0,0,1.9,"$375,000","","data2"
"ben weber","LAA",2004,33,"P",34,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",34,"us US","R","R","6' 4""",185,"Nov 17, 1969","5",18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,"$900,000","","data2"
"ben zobrist","TBR",2006,14,"SS",25,52,198,183,10,41,6,2,2,18,2,3,10,26,0.224,0.26,0.311,0.572,48,57,2,0,2,3,1,"data1",25,"us US","B","R","6' 3""",210,"May 26, 1981","1st",52,50,52,52,0,0,0,0,0,52,0,0,0,0,0,2,0,-0.6,"","","data2"
"ben zobrist","TBR",2007,15,"SS",26,31,105,97,8,15,2,0,1,9,2,0,3,21,0.155,0.184,0.206,0.391,4,20,1,1,2,2,0,"data1",26,"us US","B","R","6' 3""",210,"May 26, 1981","2",31,26,31,30,0,0,0,0,0,30,0,0,0,0,0,1,2,-1.1,"$383,400","","data2"
"bengie molina","LAA",2003,1,"C",28,119,430,409,37,115,24,0,14,71,1,1,13,31,0.281,0.304,0.443,0.746,96,181,17,2,2,4,2,"data1",28,"pr PR","R","R","5' 11""",190,"Jul 20, 1974","6",119,109,119,117,0,117,0,0,0,0,0,0,0,0,0,4,0,1.7,"$1,425,000","","data2"
"bengie molina","LAA",2004,1,"C",29,97,363,337,36,93,13,0,10,54,0,1,18,35,0.276,0.313,0.404,0.717,88,136,18,2,2,4,1,"data1",29,"pr PR","R","R","5' 11""",190,"Jul 20, 1974","7",97,91,97,89,0,89,0,0,0,0,0,0,0,0,5,6,0,0.7,"$2,025,000","","data2"
"bengie molina","LAA",2005,1,"C",30,119,449,410,45,121,17,0,15,69,0,2,27,41,0.295,0.336,0.446,0.782,108,183,14,1,5,6,2,"data1",30,"pr PR","R","R","5' 11""",190,"Jul 20, 1974","8",119,109,119,105,0,105,0,0,0,0,0,0,0,0,11,7,0,2.4,"$3,000,000","","data2"
"bengie molina","SFG",2007,1,"C",32,134,517,497,38,137,19,1,19,81,0,0,15,53,0.276,0.298,0.433,0.731,86,215,13,2,1,2,2,"data1",32,"pr PR","R","R","5' 11""",190,"Jul 20, 1974","10",134,125,134,129,0,129,0,0,0,0,0,0,0,0,0,7,0,1.1,"$4,000,000","","data2"
"bengie molina","TOR",2006,1,"C",31,117,458,433,44,123,20,1,19,57,1,1,19,47,0.284,0.319,0.467,0.785,100,202,15,4,0,2,1,"data1",31,"pr PR","R","R","5' 11""",190,"Jul 20, 1974","9",117,113,117,99,0,99,0,0,0,0,0,0,0,0,16,3,0,1.5,"$4,500,000","","data2"
"benito santiago","KCR",2004,13,"C",39,49,189,175,15,48,10,0,6,23,1,2,8,32,0.274,0.312,0.434,0.746,91,76,9,2,3,1,0,"data1",39,"pr PR","R","R","6' 1""",180,"Mar 9, 1965","19",49,48,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0.8,"$2,150,000","","data2"
"benito santiago","PIT",2005,21,"C",40,6,23,23,1,6,1,1,0,0,0,0,0,3,0.261,0.261,0.391,0.652,69,9,1,0,0,0,0,"data1",40,"pr PR","R","R","6' 1""",180,"Mar 9, 1965","20",6,5,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,-0.1,"$2,150,000","","data2"
"benito santiago","SFG",2003,1,"C",38,108,434,401,53,112,21,2,11,56,0,1,29,69,0.279,0.329,0.424,0.753,96,170,13,2,0,2,0,"data1",38,"pr PR","R","R","6' 1""",180,"Mar 9, 1965","18",108,106,108,106,0,106,0,0,0,0,0,0,0,0,0,2,0,1.5,"$1,775,000","","data2"
"benji gil","LAA",2003,14,"MI",30,62,135,125,12,24,5,1,1,9,5,1,4,33,0.192,0.214,0.272,0.486,29,34,5,0,4,2,1,"data1",30,"mx MX","R","R","6' 2""",210,"Oct 6, 1972","8",62,37,62,53,0,0,5,28,4,20,0,0,0,0,2,7,5,-0.7,"$725,000","","data2"
"bernie castro","BAL",2005,16,"UT",25,24,89,80,14,23,3,1,0,7,6,2,9,10,0.288,0.36,0.35,0.71,92,28,0,0,0,0,0,"data1",25,"do DO","B","R","5' 10""",170,"Jul 14, 1979","1st",24,19,24,12,0,0,0,11,0,0,1,0,0,1,9,3,2,0,"","","data2"
"bernie castro","WSN",2006,16,"2B",26,42,120,110,18,25,1,3,0,10,7,2,9,18,0.227,0.286,0.291,0.577,53,32,2,0,1,0,0,"data1",26,"do DO","B","R","5' 10""",170,"Jul 14, 1979","2",42,24,42,30,0,0,0,29,0,0,2,0,0,2,0,10,5,-0.5,"","","data2"
"bernie williams","NYY",2003,7,"CF",34,119,521,445,77,117,19,1,15,64,5,0,71,61,0.263,0.367,0.411,0.778,107,183,21,3,0,2,8,"data1",34,"pr PR","B","R","6' 2""",180,"Sep 13, 1968","13",119,116,119,115,0,0,0,0,0,0,0,115,0,115,4,2,0,1,"$12,357,143","","data2"
"bernie williams","NYY",2004,7,"CF",35,148,651,561,105,147,29,1,22,70,1,5,85,96,0.262,0.36,0.435,0.795,108,244,19,2,1,2,5,"data1",35,"pr PR","B","R","6' 2""",180,"Sep 13, 1968","14",148,143,148,97,0,0,0,0,0,0,0,97,0,97,50,3,0,0.9,"$12,357,143","","data2"
"bernie williams","NYY",2005,7,"CF",36,141,546,485,53,121,19,1,12,64,1,2,53,75,0.249,0.321,0.367,0.688,85,178,16,1,1,6,1,"data1",36,"pr PR","B","R","6' 2""",180,"Sep 13, 1968","15",141,121,141,112,0,0,0,0,0,0,0,112,0,112,23,16,1,-1.6,"$12,357,143","","data2"
"bernie williams","NYY",2006,10,"OF",37,131,462,420,65,118,29,0,12,61,2,0,33,53,0.281,0.332,0.436,0.768,96,183,14,2,1,6,5,"data1",37,"pr PR","B","R","6' 2""",180,"Sep 13, 1968","16",131,104,131,89,0,0,0,0,0,0,5,28,58,89,31,23,2,-0.4,"$1,500,000","","data2"
"bill bray","CIN",2006,54,"P",23,29,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",23,"us US","L","L","6' 3""",215,"Jun 5, 1983","1st",29,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0.2,"","","data2"
"bill bray","CIN",2007,51,"P",24,19,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"data1",24,"us US","L","L","6' 3""",215,"Jun 5, 1983","2",19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,"$382,500","","data2"
